Year,Prevalence Rate (%),Incidence Rate (%),Mortality Rate (%),Population Affected,Healthcare Access (%),Doctors per 1000,Hospital Beds per 1000,Average Treatment Cost ($$$),Recovery Rate (%),DALYs,Improvement in 5 Years (%),Per Capita Income (USD),Education Index,Urbanization Rate (%),Country_Australia,Country_Brazil,Country_Canada,Country_China,Country_France,Country_Germany,Country_India,Country_Indonesia,Country_Italy,Country_Japan,Country_Mexico,Country_Nigeria,Country_Russia,Country_Saudi Arabia,Country_South Africa,Country_South Korea,Country_Turkey,Country_UK,Country_USA,Disease Name_Asthma,Disease Name_COVID-19,Disease Name_Cancer,Disease Name_Cholera,Disease Name_Dengue,Disease Name_Diabetes,Disease Name_Ebola,Disease Name_HIV/AIDS,Disease Name_Hepatitis,Disease Name_Hypertension,Disease Name_Influenza,Disease Name_Leprosy,Disease Name_Malaria,Disease Name_Measles,Disease Name_Parkinson's Disease,Disease Name_Polio,Disease Name_Rabies,Disease Name_Tuberculosis,Disease Name_Zika,Disease Category_Bacterial,Disease Category_Cardiovascular,Disease Category_Chronic,Disease Category_Genetic,Disease Category_Infectious,Disease Category_Metabolic,Disease Category_Neurological,Disease Category_Parasitic,Disease Category_Respiratory,Disease Category_Viral,Age Group_19-35,Age Group_36-60,Age Group_61+,Gender_Male,Gender_Other,Treatment Type_Surgery,Treatment Type_Therapy,Treatment Type_Vaccination,Availability of Vaccines/Treatment_Yes
2000,17.93,8.15,1.79,614307,61.1,2.71,6.42,9881,82.72,2119,5.73,10218,0.48,28.33,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
2018,0.98,11.8,8.18,25715,95.5,1.89,5.33,32209,92.68,2007,6.07,91165,0.83,66.37,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
2001,9.57,6.51,3.91,191852,79.3,3.01,7.27,15020,81.15,3212,2.21,78738,0.77,57.75,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True
2024,15.75,1.32,4.54,490010,75.11,4.83,5.81,16821,93.72,2729,8.33,41376,0.56,88.98,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2011,14.6,0.19,7.13,741161,84.63,1.04,6.77,7978,52.88,2439,5.36,27408,0.71,79.29,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
2018,3.15,8.75,1.38,323467,98.09,2.86,1.43,8375,82.75,2778,0.53,30435,0.76,64.17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
2017,4.91,9.52,4.57,642901,87.02,2.1,7.32,29598,74.34,15,8.43,38908,0.65,81.51,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2009,2.05,3.93,5.94,59251,99.44,4.64,6.77,44457,77.47,2380,5.56,95662,0.71,83.87,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
2022,6.65,13.05,9.6,509170,71.69,1.85,9.29,33883,50.29,987,1.27,55100,0.56,40.37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
2004,8.94,10.3,3.19,922492,87.84,1.43,6.07,17553,80.25,4038,8.79,14371,0.8,31.87,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
2014,18.4,4.83,4.92,776951,84.73,3.34,4.04,19224,51.21,3793,5.82,62667,0.72,66.97,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2000,5.62,3.38,4.21,373441,76.48,2.06,3.09,41170,52.93,1119,7.13,74437,0.53,83.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2000,4.86,13.77,6.56,703783,56.1,4.76,1.64,29986,60.29,2275,2.53,23917,0.77,39.98,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2014,18.82,11.65,1.9,133104,61.24,2.24,9.44,41838,50.47,3821,2.78,30598,0.52,86.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
2011,7.9,8.46,1.56,269159,95.04,3.38,8.11,35868,75.41,323,2.68,45484,0.8,80.88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2024,11.3,13.26,6.13,400271,78.85,2.85,9.82,20403,68.94,604,7.94,44015,0.76,50.82,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
2014,13.06,14.9,3.85,863259,85.11,3.49,4.99,22556,77.45,4786,9.95,72367,0.76,40.13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
2010,0.82,0.43,9.93,703894,95.4,3.07,6.81,39105,63.36,4531,0.17,13583,0.42,59.33,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True
2006,14.83,10.09,4.64,883662,95.89,3.17,7.8,18446,84.91,2148,2.14,72955,0.54,28.71,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2008,18.44,8.52,7.76,144702,50.24,3.36,6.46,13128,80.39,4201,9.11,12559,0.59,84.99,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2023,8.12,2.65,1.34,413700,68.27,2.9,9.69,33763,92.48,2679,0.96,74991,0.69,41.07,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
2002,11.43,13.06,4.59,779856,54.48,3.17,2.86,48344,83.65,4791,0.71,95005,0.68,38.63,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2018,18.24,8.09,1.8,408285,80.58,3.77,3.68,23338,52.11,664,6.28,62474,0.71,33.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
2021,9.63,3.08,1.6,934854,99.02,2.88,3.76,9301,56.67,1229,3.31,83262,0.84,26.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
2003,14.37,12.02,2.6,780191,73.67,2.76,6.35,30900,62.98,3319,4.54,46862,0.77,40.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2006,0.91,14.86,7.76,896608,78.15,1.75,1.48,17117,74.81,873,6.79,78129,0.69,29.45,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True
2000,3.14,13.47,4.2,204016,98.11,1.03,1.05,11538,59.38,313,5.68,88191,0.58,78.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
2002,16.81,3.23,7.39,470955,93.98,1.41,3.88,34806,77.65,1411,3.24,67605,0.44,39.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2012,8.61,2.73,2.26,949385,52.08,4.63,6.89,9703,83.16,2551,4.98,37369,0.86,77.92,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2009,6.44,8.44,0.86,687786,60.01,2.29,5.3,195,89.02,3085,8.81,90004,0.52,82.18,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True
